event_date,shift_start,shift_end,client_name,venue_name,position_id,additional_title,position_description
2026-04-01,2026-04-01 18:00:00,2026-04-01 22:00:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-01,2026-04-01 18:00:00,2026-04-01 22:30:00,Private - Kathryn Strom,@ Private - Kathryn Strom,287,,Server 3
2026-04-01,2026-04-01 22:00:00,2026-04-02 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,overnight shift,Cook 2
2026-04-02,2026-04-02 05:00:00,2026-04-02 13:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,102,,Cook 2
2026-04-02,2026-04-02 05:00:00,2026-04-02 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,,Prep Cook 2
2026-04-02,2026-04-02 05:00:00,2026-04-02 13:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,290,,Cook 3
2026-04-02,2026-04-02 05:00:00,2026-04-02 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-02,2026-04-02 05:00:00,2026-04-02 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,,Prep Cook 2
2026-04-02,2026-04-02 05:30:00,2026-04-02 11:00:00,Empowered 4 Life Foundation,@ Empowered 4 Life Foundation,110,,Prep Cook 2
2026-04-02,2026-04-02 05:30:00,2026-04-02 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-04-02,2026-04-02 05:30:00,2026-04-02 14:00:00,Olive Grove Cafe,Kirkland and Ellis,102,,Cook 2
2026-04-02,2026-04-02 05:30:00,2026-04-02 14:00:00,Teledyne,Teledyne,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Capital Group - Irvine,Capital Group - Irvine | FOH,101,,Cashier
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Capital Group - Irvine,Capital Group - Irvine | BOH,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Disney Studios,Disney Studios | GC3 Cafe Glendale,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-02,2026-04-02 06:00:00,2026-04-02 15:00:00,"Fox Studio Lot, LLC",Fox Studio - News Cafe BoH,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Commissary,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,"LBVH Hotel, LLC - L'Ermitage Beverly Hills",L'Ermitage Beverly Hills,102,Only Experienced Cook,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 14:30:00,Park Place Plaza,Park Place Plaza,110,,Prep Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 15:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,,Cook 2
2026-04-02,2026-04-02 06:00:00,2026-04-02 15:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,,Cook 2
2026-04-02,2026-04-02 06:30:00,2026-04-02 14:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,102,,Cook 2
2026-04-02,2026-04-02 06:30:00,2026-04-02 15:00:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Terrace Cafe,102,,Cook 2
2026-04-02,2026-04-02 06:30:00,2026-04-02 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,,Dishwasher
2026-04-02,2026-04-02 06:30:00,2026-04-02 15:00:00,Park Place Plaza,Park Place Plaza,115,with Barista Duties,Server 2
2026-04-02,2026-04-02 06:30:00,2026-04-02 15:00:00,Pepperdine University,Pepperdine University - Calabasas Campus,102,,Cook 2
2026-04-02,2026-04-02 06:30:00,2026-04-02 15:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 14:30:00,Guckenheimer Cafe at Red Bull,Guckenheimer Cafe at Red Bull - Front of House,97,,Barista 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 11:00:00,KMR Gourmet Catering,KMR Gourmet Catering - Offsite,287,,Server 3
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,NBC Universal,NBC Universal Studios | The Market Place,102,,Cook 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Heavy Lifting - Read Description,Dishwasher
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,,Cook 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,"Platinum Equity, LLC",Platinum Equity LLC,105,,Dishwasher
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:00:00,RAND Corporation,RAND Corporation,102,,Cook 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,The Meadowglade LLC,The Meadowglade,102,On going/ read description,Cook 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 15:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,,Cook 2
2026-04-02,2026-04-02 07:00:00,2026-04-02 14:00:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,,Cook 2
2026-04-02,2026-04-02 07:30:00,2026-04-02 15:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,105,,Dishwasher
2026-04-02,2026-04-02 07:30:00,2026-04-02 15:30:00,Disney Studios,Disney Studios | Rotunda Restaurant,99,,Busser
2026-04-02,2026-04-02 07:30:00,2026-04-02 15:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,97,,Barista 2
2026-04-02,2026-04-02 08:00:00,2026-04-02 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,,Dishwasher
2026-04-02,2026-04-02 08:00:00,2026-04-02 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,,Prep Cook 2
2026-04-02,2026-04-02 08:00:00,2026-04-02 14:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-02,2026-04-02 08:00:00,2026-04-02 16:30:00,NFL LA Huddle Cafe,NFL LA Huddle Cafe,102,Must work 3 day assignment Tues- Thur,Cook 2
2026-04-02,2026-04-02 08:00:00,2026-04-02 16:00:00,"Platinum Equity, LLC",Platinum Equity LLC,102,,Cook 2
2026-04-02,2026-04-02 08:00:00,2026-04-02 14:30:00,Santa Clarita Valley Senior Center,Santa Clarita Valley Senior Center,105,,Dishwasher
2026-04-02,2026-04-02 08:00:00,2026-04-02 16:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-04-02,2026-04-02 08:00:00,2026-04-02 16:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,105,,Dishwasher
2026-04-02,2026-04-02 09:00:00,2026-04-02 15:00:00,The Vered,The Vered,102,TB and LIVE Scan Required - Ongoing Shift - Do not publish,Cook 2
2026-04-02,2026-04-02 09:30:00,2026-04-02 17:30:00,Malibu Beach Inn,Malibu Beach Inn - BOH,107,Housekeeping,Houseperson
2026-04-02,2026-04-02 10:00:00,2026-04-02 18:30:00,Four Seasons Hotel Westlake Village,Four Seasons Hotel Westlake Village ,102,pastry experience preferred,Cook 2
2026-04-02,2026-04-02 10:00:00,2026-04-02 15:00:00,Universal Music Group,Universal Music Group,105,,Dishwasher
2026-04-02,2026-04-02 11:00:00,2026-04-02 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-02,2026-04-02 11:00:00,2026-04-02 19:30:00,The Vered,The Vered,102,,Cook 2
2026-04-02,2026-04-02 11:00:00,2026-04-02 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks ,102,,Cook 2
2026-04-02,2026-04-02 11:30:00,2026-04-02 20:00:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,,Prep Cook 2
2026-04-02,2026-04-02 12:00:00,2026-04-02 20:30:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,102,Grill Cook,Cook 2
2026-04-02,2026-04-02 12:00:00,2026-04-02 20:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,,Prep Cook 2
2026-04-02,2026-04-02 12:00:00,2026-04-02 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-04-02,2026-04-02 12:00:00,2026-04-02 18:00:00,St. Anne's Maternity,St. Anne's Maternity,105,,Dishwasher
2026-04-02,2026-04-02 12:30:00,2026-04-02 21:00:00,Athenaeum Club,Athenaeum Kitchen,102,,Cook 2
2026-04-02,2026-04-02 12:30:00,2026-04-02 21:00:00,Henry Mayo Newhall Hospital,Henry Mayo Newhall Hospital,102,MUST BE TB TESTED AND PHYSICAL before 1st shift | ongoing ass. ,Cook 2
2026-04-02,2026-04-02 13:00:00,2026-04-02 21:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-04-02,2026-04-02 13:00:00,2026-04-02 21:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-02,2026-04-02 14:00:00,2026-04-02 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-02,2026-04-02 14:00:00,2026-04-02 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-02,2026-04-02 14:00:00,2026-04-02 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-02,2026-04-02 14:30:00,2026-04-02 23:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-04-02,2026-04-02 14:30:00,2026-04-02 23:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,,Cook 2
2026-04-02,2026-04-02 15:00:00,2026-04-02 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-02,2026-04-02 15:00:00,2026-04-02 22:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-02,2026-04-02 15:00:00,2026-04-03 00:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,,Cook 2
2026-04-02,2026-04-02 16:00:00,2026-04-02 21:00:00,Academy Museum of Motion Pictures,Academy Museum of Motion Pictures - Fanny's Restaurant,105,,Dishwasher
2026-04-02,2026-04-02 16:00:00,2026-04-02 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,,Busser
2026-04-02,2026-04-02 16:00:00,2026-04-02 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,,Busser
2026-04-02,2026-04-02 16:00:00,2026-04-02 21:00:00,Villa Portofino,Villa Portofino,115,,Server 2
2026-04-02,2026-04-02 16:00:00,2026-04-02 20:30:00,Villa Portofino,Villa Portofino,105,,Dishwasher
2026-04-02,2026-04-02 17:00:00,2026-04-02 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-02,2026-04-02 17:00:00,2026-04-03 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,,Cook 2
2026-04-02,2026-04-02 22:00:00,2026-04-03 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,overnight shift,Cook 2
2026-04-03,2026-04-03 05:00:00,2026-04-03 13:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,102,,Cook 2
2026-04-03,2026-04-03 05:00:00,2026-04-03 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,,Prep Cook 2
2026-04-03,2026-04-03 05:00:00,2026-04-03 13:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,290,,Cook 3
2026-04-03,2026-04-03 05:00:00,2026-04-03 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-03,2026-04-03 05:30:00,2026-04-03 11:00:00,Empowered 4 Life Foundation,@ Empowered 4 Life Foundation,110,,Prep Cook 2
2026-04-03,2026-04-03 05:30:00,2026-04-03 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,City National Bank,City National Bank - Blue Ladder Cafe,105,,Dishwasher
2026-04-03,2026-04-03 06:00:00,2026-04-03 12:00:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Buffet,115,,Server 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 12:00:00,Disney Studios,Disney Studios | Rotunda Restaurant,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,"LBVH Hotel, LLC - L'Ermitage Beverly Hills",L'Ermitage Beverly Hills,102,Only Experienced Cook,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,PIH Health - Downey Hospital,PIH Health - Downey Hospital,105,,Dishwasher
2026-04-03,2026-04-03 06:00:00,2026-04-03 15:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 12:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,The Getty Center,The Getty Center - Cafe,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,102,,Cook 2
2026-04-03,2026-04-03 06:00:00,2026-04-03 14:30:00,VEA Hotel - Newport Beach,VEA Hotel - Newport Beach | Cooks,102,,Cook 2
2026-04-03,2026-04-03 06:30:00,2026-04-03 15:00:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Terrace Cafe,102,,Cook 2
2026-04-03,2026-04-03 06:30:00,2026-04-03 14:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,102,,Cook 2
2026-04-03,2026-04-03 06:30:00,2026-04-03 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,,Dishwasher
2026-04-03,2026-04-03 06:30:00,2026-04-03 15:00:00,Park Place Plaza,Park Place Plaza,115,with Barista Duties,Server 2
2026-04-03,2026-04-03 07:00:00,2026-04-03 11:00:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,104,,General
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Heavy Lifting - Read Description,Dishwasher
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:00:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,104,Utility,General
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:00:00,RAND Corporation,RAND Corporation,105,,Dishwasher
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,The Getty Center,The Getty Center - Cafe,102,,Cook 2
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,The Getty Villa,The Getty Villa BOH,102,,Cook 2
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,The Meadowglade LLC,The Meadowglade,102,,Cook 2
2026-04-03,2026-04-03 07:00:00,2026-04-03 14:00:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,,Cook 2
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,,Cook 2
2026-04-03,2026-04-03 07:30:00,2026-04-03 15:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,105,,Dishwasher
2026-04-03,2026-04-03 07:30:00,2026-04-03 15:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,97,,Barista 2
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:30:00,Athenaeum Club,Athenaeum Housekeeping,104,assistance with deep cleaning and window washing in some areas of the club.,General
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,,Dishwasher
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,,Prep Cook 2
2026-04-03,2026-04-03 08:00:00,2026-04-03 15:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-03,2026-04-03 08:00:00,2026-04-03 14:30:00,Santa Clarita Valley Senior Center,Santa Clarita Valley Senior Center,105,,Dishwasher
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,The Garland,The Garland,102,,Cook 2
2026-04-03,2026-04-03 09:00:00,2026-04-03 17:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,,Cashier
2026-04-03,2026-04-03 09:00:00,2026-04-03 15:00:00,The Vered,The Vered,102,TB and LIVE Scan Required - Ongoing Shift - Do not publish,Cook 2
2026-04-03,2026-04-03 09:30:00,2026-04-03 17:30:00,Malibu Beach Inn,Malibu Beach Inn - BOH,107,Housekeeping,Houseperson
2026-04-03,2026-04-03 10:00:00,2026-04-03 18:30:00,Four Seasons Hotel Westlake Village,Four Seasons Hotel Westlake Village ,102,pastry experience preferred,Cook 2
2026-04-03,2026-04-03 10:00:00,2026-04-03 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe FoH,99,,Busser
2026-04-03,2026-04-03 10:00:00,2026-04-03 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-04-03,2026-04-03 11:00:00,2026-04-03 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,,Cook 2
2026-04-03,2026-04-03 11:00:00,2026-04-03 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks ,102,,Cook 2
2026-04-03,2026-04-03 11:30:00,2026-04-03 16:00:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,104,Dishwasher,General
2026-04-03,2026-04-03 12:00:00,2026-04-03 17:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,,Cook 2
2026-04-03,2026-04-03 12:00:00,2026-04-03 20:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,105,,Dishwasher
2026-04-03,2026-04-03 12:30:00,2026-04-03 21:00:00,Athenaeum Club,Athenaeum Kitchen,102,,Cook 2
2026-04-03,2026-04-03 12:30:00,2026-04-03 21:00:00,Henry Mayo Newhall Hospital,Henry Mayo Newhall Hospital,102,MUST BE TB TESTED AND PHYSICAL before 1st shift | ongoing ass. ,Cook 2
2026-04-03,2026-04-03 13:00:00,2026-04-03 21:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-03,2026-04-03 13:00:00,2026-04-03 22:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-03,2026-04-03 13:30:00,2026-04-03 20:30:00,"Nowsta Labor Marketplace, LLC",Legends - SoFi Stadium,264,,Event Supervisor
2026-04-03,2026-04-03 14:00:00,2026-04-03 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-03,2026-04-03 14:00:00,2026-04-03 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,,Cook 2
2026-04-03,2026-04-03 14:00:00,2026-04-03 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-03,2026-04-03 14:30:00,2026-04-03 23:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,,Cook 2
2026-04-03,2026-04-03 14:30:00,2026-04-03 23:00:00,"Lido House, Autograph Collection","Lido House, Autograph Collection",102,,Cook 2
2026-04-03,2026-04-03 14:30:00,2026-04-03 20:00:00,"Nowsta Labor Marketplace, LLC",Legends - SoFi Stadium,229,,Concessions Worker
2026-04-03,2026-04-03 14:30:00,2026-04-03 23:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,,Cook 2
2026-04-03,2026-04-03 15:00:00,2026-04-03 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-03,2026-04-03 15:00:00,2026-04-03 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Butler/Porter,Server 2
2026-04-03,2026-04-03 15:00:00,2026-04-03 22:00:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,264,,Event Supervisor
2026-04-03,2026-04-03 15:00:00,2026-04-04 00:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,,Cook 2
2026-04-03,2026-04-03 15:00:00,2026-04-04 00:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,,Cook 2
2026-04-03,2026-04-03 15:30:00,2026-04-04 00:00:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,102,Grill Cook,Cook 2
2026-04-03,2026-04-03 15:30:00,2026-04-03 23:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,,Dishwasher
2026-04-03,2026-04-03 15:30:00,2026-04-03 21:00:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,229,,Concessions Worker
2026-04-03,2026-04-03 16:00:00,2026-04-03 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,,Busser
2026-04-03,2026-04-03 16:00:00,2026-04-03 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,,Busser
2026-04-03,2026-04-03 16:00:00,2026-04-03 21:30:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,229,,Concessions Worker
2026-04-03,2026-04-03 17:00:00,2026-04-03 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,,Dishwasher
2026-04-03,2026-04-03 17:00:00,2026-04-04 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,,Cook 2
2026-04-03,2026-04-03 18:00:00,2026-04-04 00:00:00,Garibaldina Society ,Garibaldina Society,96,to include dishwashing duties,Barback
2026-04-03,2026-04-03 18:00:00,2026-04-03 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,,Dishwasher
2026-04-03,2026-04-03 22:00:00,2026-04-04 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,overnight shift,Cook 2
2026-04-04,2026-04-04 05:00:00,2026-04-04 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,,Prep Cook 2
